SaleID,SaleDate,Brand,Model,Price,EngineCC,FuelType,Transmission,BuyerGender,City,UnitsSold,Revenue,SaleYear
SAL102242,2021-11-26,Toyota,Urban Cruiser,2332000.0,800.0,Hybrid,Manual,Male,Lucknow,3.0,6996000.0,2021
SAL102907,2024-08-02,Maruti Suzuki,Celerio,504000.0,1998.0,CNG,Manual,Female,Ahmedabad,3.0,1512000.0,2024
SAL103290,2025-04-17,Toyota,Urban Cruiser,888000.0,1498.0,Diesel,Manual,Male,Chennai,1.0,888000.0,2025
SAL100537,2024-03-02,Honda,Jazz,972000.0,1998.0,Diesel,Manual,Female,Lucknow,2.0,1944000.0,2024
SAL103796,2023-01-09,Maruti Suzuki,Ertiga,779000.0,1497.0,Electric,Manual,Male,Chennai,3.0,2337000.0,2023
SAL103597,2020-09-03,Honda,Jazz,1308000.0,1197.0,Diesel,Manual,Male,Delhi,2.0,2616000.0,2020
SAL100953,2023-04-06,Kia,Carens,2355000.0,999.0,Petrol,Manual,Male,Chennai,6.0,14130000.0,2023
SAL102901,2024-11-11,Toyota,Urban Cruiser,2844000.0,1998.0,Petrol,Manual,Male,Ahmedabad,1.0,2844000.0,2024
SAL101542,2025-07-18,Tata,Safari,1094000.0,2500.0,Petrol,Automatic,Male,Kolkata,2.0,2188000.0,2025
SAL100450,2024-01-12,Kia,EV6,2121000.0,1197.0,Diesel,Manual,Male,Ahmedabad,3.0,6363000.0,2024
SAL103702,2023-01-17,Renault,Triber,586000.0,2500.0,Petrol,Automatic,Male,Pune,4.0,2344000.0,2023
SAL101797,2022-10-25,Honda,Jazz,779000.0,1197.0,Hybrid,Manual,Male,Chennai,2.0,1558000.0,2022
SAL102476,2023-03-01,MG,Hector,1327000.0,1198.0,Petrol,Manual,Female,Bengaluru,4.0,5308000.0,2023
SAL103644,2022-11-03,Kia,Carens,2093000.0,1197.0,Petrol,Manual,Male,Jaipur,4.0,8372000.0,2022
SAL102004,2021-11-20,Kia,EV6,1262000.0,999.0,Diesel,Manual,Male,Delhi,3.0,3786000.0,2021
SAL100394,2024-07-10,Kia,Sonet,1379000.0,800.0,Petrol,Automatic,Male,Mumbai,5.0,6895000.0,2024
SAL103301,2021-11-09,MG,Gloster,3493000.0,800.0,Petrol,Manual,Male,Chennai,4.0,13972000.0,2021
SAL100758,2022-01-15,Hyundai,Venue,1473000.0,1998.0,CNG,Automatic,Female,Chennai,1.0,1473000.0,2022
SAL102457,2021-02-15,MG,ZS EV,2566000.0,2500.0,Petrol,Manual,Male,Kolkata,1.0,2566000.0,2021
SAL102596,2023-06-12,Toyota,Glanza,1460000.0,1197.0,CNG,Manual,Male,Jaipur,4.0,5840000.0,2023
SAL103830,2020-08-20,Maruti Suzuki,Wagon R,643000.0,1998.0,CNG,Automatic,Male,Delhi,4.0,2572000.0,2020
SAL101437,2021-03-17,Hyundai,i20,1246000.0,1498.0,Diesel,Manual,Male,Delhi,4.0,4984000.0,2021
SAL103607,2023-02-27,Mahindra,Bolero,-5000.0,999.0,Hybrid,Automatic,Female,Jaipur,5.0,-25000.0,2023
SAL100982,2023-06-09,Hyundai,i10,528000.0,2200.0,Petrol,Manual,Male,Kolkata,5.0,2640000.0,2023
SAL102250,2024-01-16,Mahindra,Thar,869000.0,1197.0,Petrol,Manual,Male,Bengaluru,2.0,1738000.0,2024
SAL101913,2020-08-07,Honda,Jazz,1105000.0,800.0,Diesel,Automatic,Male,Bengaluru,1.0,1105000.0,2020
SAL102658,2021-07-23,Mahindra,Scorpio,1082000.0,1498.0,Petrol,Automatic,Male,Ahmedabad,5.0,5410000.0,2021
SAL100033,2021-09-28,Mahindra,Scorpio,2408000.0,1497.0,Petrol,Manual,Male,Kolkata,5.0,12040000.0,2021
SAL103952,2023-04-19,Renault,Kiger,1177000.0,800.0,Petrol,Manual,Male,Mumbai,1.0,1177000.0,2023
SAL100114,2022-08-15,Toyota,Glanza,2474000.0,2200.0,Petrol,Automatic,Male,Lucknow,2.0,4948000.0,2022
SAL103517,2020-11-26,Kia,EV6,1456000.0,2500.0,Petrol,Manual,Male,Lucknow,4.0,5824000.0,2020
SAL100206,2021-03-26,Kia,Seltos,973000.0,1198.0,Petrol,Manual,Male,Chennai,4.0,3892000.0,2021
SAL103706,2022-03-01,MG,ZS EV,2848000.0,1498.0,Petrol,Manual,Male,Mumbai,1.0,2848000.0,2022
SAL103734,2024-02-26,Kia,Seltos,1219000.0,999.0,Petrol,Automatic,Female,Lucknow,6.0,7314000.0,2024
SAL101538,2023-02-27,Hyundai,i20,618000.0,2200.0,Hybrid-Electric,Manual,Male,Chennai,2.0,1236000.0,2023
SAL102021,2022-08-15,Renault,Kwid,804000.0,1998.0,Hybrid,Manual,Male,Hyderabad,3.0,2412000.0,2022
SAL103765,2020-11-09,Skoda,Superb,1460000.0,1197.0,Diesel,Manual,Male,Lucknow,2.0,2920000.0,2020
SAL100927,2023-03-06,Renault,Duster,787000.0,1998.0,Diesel,Manual,Male,Ahmedabad,2.0,1574000.0,2023
SAL103794,2021-08-03,Honda,Jazz,736000.0,1998.0,Diesel,Manual,Male,Pune,3.0,2208000.0,2021
SAL102610,2024-10-18,Skoda,Rapid,2647000.0,1198.0,Petrol,Automatic,Male,Kolkata,2.0,5294000.0,2024
SAL101322,2023-04-15,Kia,Carens,2282000.0,999.0,Hybrid,Manual,Male,Chennai,6.0,13692000.0,2023
SAL103480,2021-01-14,Renault,Kwid,438000.0,1498.0,Diesel,Manual,Female,Delhi,5.0,2190000.0,2021
SAL101840,2021-09-03,MG,Hector,1930000.0,1197.0,Diesel,Automatic,Male,Pune,6.0,11580000.0,2021
SAL102540,2020-07-05,Kia,EV6,1920000.0,1497.0,CNG,Manual,Female,Jaipur,6.0,11520000.0,2020
SAL101508,2022-10-17,MG,Astor,2520000.0,2200.0,Diesel,Automatic,Male,Delhi,4.0,10080000.0,2022
SAL100020,2022-09-01,Honda,City,1373000.0,1497.0,Diesel,Manual,Male,Lucknow,5.0,6865000.0,2022
SAL100868,2025-03-29,Kia,EV6,2265000.0,1498.0,CNG,Manual,Male,Kolkata,4.0,9060000.0,2025
SAL103499,2025-08-16,MG,Gloster,2844000.0,800.0,Petrol,Manual,Female,Kolkata,3.0,8532000.0,2025
SAL100121,2020-01-12,Tata,Safari,1555000.0,1497.0,CNG,Manual,Male,Kolkata,2.0,3110000.0,2020
SAL100634,2022-12-29,Mahindra,XUV300,893000.0,999.0,Petrol,Manual,Male,Chennai,6.0,5358000.0,2022
SAL100199,2022-03-08,Maruti Suzuki,Dzire,1002000.0,1498.0,Diesel,Manual,Male,Jaipur,3.0,3006000.0,2022
SAL100703,2024-01-19,Tata,Nano,488000.0,1998.0,Diesel,Automatic,Male,Kolkata,5.0,2440000.0,2024
SAL102464,2020-11-08,Renault,Kiger,859000.0,999.0,Diesel,Manual,Female,Jaipur,3.0,2577000.0,2020
SAL100579,2022-09-01,Maruti Suzuki,Ertiga,532000.0,1198.0,Diesel,Manual,Male,Delhi,5.0,2660000.0,2022
SAL101872,2025-08-17,Maruti Suzuki,Baleno,755000.0,800.0,CNG,Manual,Female,Ahmedabad,4.0,3020000.0,2025
SAL103578,2020-03-27,Hyundai,Santro,1290000.0,1197.0,Diesel,Manual,Male,Jaipur,1.0,1290000.0,2020
SAL100744,2020-06-21,Skoda,Octavia,1311000.0,2200.0,Diesel,Manual,Female,Pune,5.0,6555000.0,2020
SAL102226,2021-12-10,Maruti Suzuki,Ertiga,571000.0,2500.0,Petrol,Automatic,Female,Jaipur,4.0,2284000.0,2021
SAL100036,2021-08-29,Maruti Suzuki,Wagon R,574000.0,1998.0,Petrol,Manual,Female,Mumbai,3.0,1722000.0,2021
SAL100304,2021-09-12,Honda,Amaze,1499000.0,1998.0,Diesel,Manual,Male,Delhi,2.0,2998000.0,2021
SAL101049,2024-05-25,MG,Hector,1053000.0,1197.0,CNG,Cvt,Male,Delhi,6.0,6318000.0,2024
SAL100521,2021-11-16,Toyota,Glanza,1766000.0,1497.0,Diesel,Manual,Male,Mumbai,5.0,8830000.0,2021
SAL103891,2025-04-01,Skoda,Rapid,1969000.0,999.0,Petrol,Manual,Male,Pune,6.0,11814000.0,2025
SAL100018,2024-03-09,Kia,Carens,1534000.0,2200.0,Hybrid,Manual,Male,Delhi,3.0,4602000.0,2024
SAL100664,2021-03-27,Kia,Carens,973000.0,1498.0,Petrol,Manual,Male,Chennai,4.0,3892000.0,2021
SAL102208,2024-03-10,MG,Astor,1731000.0,999.0,Diesel,Automatic,Female,Jaipur,1.0,1731000.0,2024
SAL101096,2021-01-11,Mahindra,XUV700,1097000.0,1498.0,Diesel,Automatic,Male,Ahmedabad,4.0,4388000.0,2021
SAL102171,2024-11-30,Mahindra,Bolero,825000.0,2500.0,Diesel,Automatic,Male,Ahmedabad,5.0,4125000.0,2024
SAL103877,2025-04-11,MG,Gloster,3198000.0,1998.0,Diesel,Manual,Male,Jaipur,3.0,9594000.0,2025
SAL100046,2020-01-02,MG,Gloster,1779000.0,1497.0,Petrol,Manual,Male,Pune,4.0,7116000.0,2020
SAL101145,2020-04-23,Toyota,Urban Cruiser,3160000.0,2500.0,Petrol,Automatic,Male,Bengaluru,5.0,15800000.0,2020
SAL100612,2021-03-21,Mahindra,XUV700,1830000.0,1998.0,Petrol,Manual,Male,Chennai,2.0,3660000.0,2021
SAL103338,2022-07-21,Tata,Harrier,1136000.0,1198.0,Petrol,Manual,Female,Pune,4.0,4544000.0,2022
SAL102943,2020-08-25,Skoda,Kushaq,2372000.0,2500.0,Petrol,Automatic,Female,Delhi,2.0,4744000.0,2020
SAL100866,2023-06-18,Tata,Tiago,517000.0,1498.0,Petrol,Cvt,Male,Bengaluru,1.0,517000.0,2023
SAL100485,2020-02-09,Toyota,Glanza,3223000.0,1497.0,Petrol,Manual,Male,Pune,1.0,3223000.0,2020
SAL101722,2023-05-03,MG,Gloster,1758000.0,1197.0,Petrol,Automatic,Female,Bengaluru,3.0,5274000.0,2023
SAL103107,2021-05-30,Hyundai,Creta,411000.0,1198.0,Petrol,Manual,Male,Kolkata,4.0,1644000.0,2021
SAL101494,2022-10-27,kia,Seltos,1826000.0,1497.0,Diesel,Manual,Male,Pune,6.0,10956000.0,2022
SAL103071,2023-11-09,Kia,Seltos,1837000.0,1197.0,Petrol,Manual,Female,Pune,2.0,3674000.0,2023
SAL102816,2021-11-14,Honda,WR-V,1249000.0,1998.0,Petrol,Manual,Female,Mumbai,5.0,6245000.0,2021
SAL103954,2021-04-27,Tata,Nexon,624000.0,2500.0,Hybrid,Manual,Male,Delhi,2.0,1248000.0,2021
SAL100522,2021-01-01,Renault,Triber,1173000.0,1198.0,Petrol,Manual,Male,Mumbai,1.0,1173000.0,2021
SAL102144,2020-07-09,Hyundai,Santro,965000.0,1498.0,CNG,Manual,Female,Chennai,5.0,4825000.0,2020
SAL101094,2022-11-08,Skoda,Rapid,1307000.0,999.0,Petrol,Manual,Male,Jaipur,2.0,2614000.0,2022
SAL101588,2020-03-12,Toyota,Fortuner,1899000.0,1197.0,Petrol,Automatic,Female,Kolkata,4.0,7596000.0,2020
SAL102919,2024-12-25,Toyota,Fortuner,1548000.0,2500.0,Petrol,Manual,Male,Jaipur,5.0,7740000.0,2024
SAL103851,2025-08-03,Renault,Kwid,405000.0,800.0,Petrol,Manual,Male,Hyderabad,1.0,405000.0,2025
SAL100078,2024-04-07,MG,Astor,1896000.0,2200.0,Hybrid,Manual,Male,Hyderabad,3.0,5688000.0,2024
SAL101198,2020-11-13,Renault,Kwid,975000.0,1198.0,Petrol,Manual,Female,Hyderabad,1.0,975000.0,2020
SAL102842,2020-06-24,Renault,Triber,1127000.0,800.0,Petrol,Manual,Male,Delhi,1.0,1127000.0,2020
SAL100575,2021-11-02,Hyundai,i20,1539000.0,999.0,Petrol,Automatic,Male,Delhi,5.0,7695000.0,2021
SAL102119,2021-08-05,Hyundai,i10,1459000.0,2200.0,Hybrid,Automatic,Male,Jaipur,4.0,5836000.0,2021
SAL103164,2021-02-28,Kia,Seltos,895000.0,999.0,Hybrid,Cvt,Male,Delhi,3.0,2685000.0,2021
SAL102285,2021-12-28,Toyota,Innova,1475000.0,1197.0,Electric,Manual,Male,Kolkata,4.0,5900000.0,2021
SAL103820,2024-04-02,Maruti Suzuki,Alto,616000.0,800.0,Petrol,Automatic,Male,Chennai,6.0,3696000.0,2024
SAL103937,2022-09-03,Mahindra,XUV300,988000.0,1497.0,Electric,Automatic,Male,Ahmedabad,1.0,988000.0,2022
SAL102075,2024-03-28,Honda,WR-V,1658000.0,1497.0,Electric,Manual,Female,Kolkata,4.0,6632000.0,2024
SAL103469,2021-10-08,Skoda,Rapid,1173000.0,1498.0,Petrol,Manual,Male,Lucknow,6.0,7038000.0,2021
SAL103579,2024-05-23,MG,Gloster,2231000.0,1497.0,Electric,Manual,Female,Ahmedabad,5.0,11155000.0,2024
SAL101910,2024-01-31,Honda,WR-V,1036000.0,2200.0,Diesel,Manual,Female,Lucknow,4.0,4144000.0,2024
SAL103126,2024-10-29,Toyota,Fortuner,2584000.0,999.0,Diesel,Manual,Female,Jaipur,6.0,15504000.0,2024
SAL103615,2022-06-24,Tata,Tigor,422000.0,1498.0,Hybrid,Automatic,Female,Hyderabad,4.0,1688000.0,2022
SAL101683,2025-05-21,Toyota,Glanza,3003000.0,1198.0,Petrol,Manual,Female,Ahmedabad,4.0,12012000.0,2025
SAL101593,2024-12-16,MG,ZS EV,1260000.0,1198.0,Petrol,Automatic,Male,Hyderabad,2.0,2520000.0,2024
SAL102202,2020-10-30,Renault,Kiger,680000.0,1197.0,Petrol,Manual,Male,Ahmedabad,1.0,680000.0,2020
SAL101957,2020-10-31,Renault,Duster,679000.0,2200.0,Petrol,Automatic,Female,Kolkata,6.0,4074000.0,2020
SAL101696,2021-02-03,Tata,Nano,336000.0,800.0,Diesel,Manual,Female,Chennai,6.0,2016000.0,2021
SAL102733,2023-09-14,Hyundai,Verna,99999999.0,1198.0,Petrol,Automatic,Male,Chennai,4.0,399999996.0,2023
SAL100752,2022-05-11,Hyundai,i10,1153000.0,1197.0,Hybrid,Manual,Female,Hyderabad,1.0,1153000.0,2022
SAL102990,2024-11-26,Toyota,Innova,1202000.0,2200.0,CNG,Automatic,Female,Hyderabad,6.0,7212000.0,2024
SAL101677,2021-06-28,Hyundai,Verna,884000.0,1198.0,Petrol,Manual,Male,Chennai,6.0,5304000.0,2021
SAL102129,2024-07-31,Renault,Triber,685000.0,1197.0,CNG,Automatic,Male,Bengaluru,1.0,685000.0,2024
SAL102868,2021-12-04,Renault,Duster,554000.0,999.0,Petrol,Automatic,Male,Hyderabad,1.0,554000.0,2021
SAL103741,2023-07-29,Hyundai,Verna,1381000.0,1198.0,Petrol,Manual,Male,Mumbai,4.0,5524000.0,2023
SAL103350,2021-04-25,Skoda,Rapid,1273000.0,1198.0,Diesel,Manual,Male,Hyderabad,2.0,2546000.0,2021
SAL103552,2021-06-17,Toyota,Urban Cruiser,2326000.0,1198.0,Petrol,Manual,Male,Ahmedabad,4.0,9304000.0,2021
SAL103276,2020-10-29,Hyundai,Venue,1412000.0,2500.0,Diesel,Automatic,Female,Chennai,5.0,7060000.0,2020
SAL101475,2024-08-05,Toyota,Innova,2569000.0,1197.0,Diesel,Manual,Male,Kolkata,6.0,15414000.0,2024
SAL102807,2021-01-20,Maruti Suzuki,Celerio,-5000.0,1497.0,Petrol,Manual,Male,Ahmedabad,5.0,-25000.0,2021
SAL103887,2025-03-22,Skoda,Rapid,2198000.0,800.0,Petrol,Manual,Male,Chennai,1.0,2198000.0,2025
SAL103507,2020-07-07,Toyota,Urban Cruiser,2002000.0,999.0,Petrol,Manual,Female,Ahmedabad,6.0,12012000.0,2020
SAL101067,2025-05-04,MG,ZS EV,1276000.0,999.0,Petrol,Manual,Male,Ahmedabad,2.0,2552000.0,2025
SAL100180,2020-11-10,Honda,WR-V,1075000.0,1197.0,Petrol,Manual,Male,Chennai,1.0,1075000.0,2020
SAL100146,2025-01-12,Renault,Kiger,849000.0,1498.0,CNG,Manual,Male,Delhi,4.0,3396000.0,2025
SAL100401,2020-12-30,Maruti Suzuki,Alto,1112000.0,999.0,CNG,Automatic,Male,Delhi,5.0,5560000.0,2020
SAL101104,2024-09-23,MG,Hector,3487000.0,1998.0,Petrol,Manual,Male,Ahmedabad,4.0,13948000.0,2024
SAL101449,2023-01-21,MG,Gloster,2708000.0,1998.0,Diesel,Manual,Male,Kolkata,2.0,5416000.0,2023
SAL103430,2025-01-03,Tata,Nexon,1113000.0,1497.0,Petrol,Manual,Male,Mumbai,2.0,2226000.0,2025
SAL100172,2020-06-20,Maruti Suzuki,Wagon R,761000.0,1498.0,Hybrid,Manual,Female,Jaipur,4.0,3044000.0,2020
SAL100667,2021-07-13,MG,Hector,1402000.0,999.0,CNG,Manual,Male,Pune,2.0,2804000.0,2021
SAL102719,2022-03-13,Tata,Tiago,333000.0,1497.0,Hybrid,Manual,Female,Mumbai,3.0,999000.0,2022
SAL101813,2025-08-18,MG,Gloster,1052000.0,1197.0,Petrol,Manual,Male,Delhi,6.0,6312000.0,2025
SAL101916,2024-05-09,Honda,Jazz,1675000.0,800.0,Petrol,Automatic,Male,Delhi,4.0,6700000.0,2024
SAL102337,2022-03-30,Skoda,Octavia,1612000.0,1998.0,Diesel,Automatic,Male,Ahmedabad,4.0,6448000.0,2022
SAL103581,2024-02-29,Honda,WR-V,1622000.0,1497.0,Diesel,Manual,Male,Pune,1.0,1622000.0,2024
SAL103462,2024-01-03,Kia,EV6,1881000.0,1498.0,Diesel,Manual,Male,Hyderabad,1.0,1881000.0,2024
SAL103719,2020-08-31,Renault,Triber,535000.0,1498.0,Petrol,Automatic,Male,Bengaluru,1.0,535000.0,2020
SAL101004,2024-10-23,Mahindra,Thar,2152000.0,1198.0,Petrol,Automatic,Male,Jaipur,5.0,10760000.0,2024
SAL103314,2023-02-21,Renault,Duster,496000.0,2200.0,Petrol,Manual,Male,Chennai,4.0,1984000.0,2023
SAL100411,2022-09-13,Hyundai,Venue,1540000.0,1498.0,Electric,Manual,Male,Hyderabad,4.0,6160000.0,2022
SAL100258,2024-06-12,Hyundai,i20,1084000.0,1498.0,Petrol,Manual,Female,Ahmedabad,2.0,2168000.0,2024
SAL103733,2025-01-12,Tata,Nano,99999999.0,1498.0,Petrol,Manual,Male,Mumbai,2.0,199999998.0,2025
SAL103725,2021-08-24,Hyundai,Verna,1514000.0,2200.0,Petrol,Automatic,Male,Hyderabad,4.0,6056000.0,2021
SAL102985,2021-09-27,Honda,WR-V,1764000.0,1197.0,Hybrid,Manual,Male,Jaipur,6.0,10584000.0,2021
SAL101606,2020-01-03,Hyundai,Venue,481000.0,1497.0,Petrol,Automatic,Female,Hyderabad,5.0,2405000.0,2020
SAL102429,2021-11-09,Tata,Altroz,1544000.0,1998.0,Diesel,Automatic,Female,Kolkata,5.0,7720000.0,2021
SAL102918,2023-02-20,Hyundai,Venue,907000.0,1498.0,Petrol,Automatic,Male,Hyderabad,2.0,1814000.0,2023
SAL101523,2021-07-17,Kia,Sonet,972000.0,2500.0,Petrol,Manual,Male,Hyderabad,1.0,972000.0,2021
SAL101415,2023-06-25,Hyundai,i10,1524000.0,2500.0,Diesel,Manual,Female,Jaipur,2.0,3048000.0,2023
SAL102674,2023-03-25,Hyundai,Verna,1468000.0,2200.0,Diesel,Automatic,Male,Bengaluru,5.0,7340000.0,2023
SAL102730,2020-01-04,Honda,City,1522000.0,999.0,Petrol,Manual,Male,Ahmedabad,3.0,4566000.0,2020
SAL103349,2020-12-14,Honda,Amaze,966000.0,1197.0,Hybrid,Manual,Female,Chennai,5.0,4830000.0,2020
SAL100965,2022-01-05,Hyundai,i20,827000.0,800.0,Petrol,Manual,Male,Hyderabad,2.0,1654000.0,2022
SAL100833,2023-08-05,Kia,EV6,1100000.0,1998.0,Diesel,Manual,Female,Pune,4.0,4400000.0,2023
SAL102263,2025-07-06,Hyundai,i10,932000.0,1197.0,CNG,Manual,Male,Chennai,2.0,1864000.0,2025
SAL101395,2024-06-29,Kia,Carens,2209000.0,1497.0,Petrol,Manual,Male,Ahmedabad,4.0,8836000.0,2024
SAL103944,2023-11-19,Hyundai,Venue,520000.0,1497.0,Petrol,Automatic,Female,Bengaluru,4.0,2080000.0,2023
SAL101433,2020-03-24,Hyundai,Creta,1200000.0,800.0,Electric,Manual,Male,Bengaluru,1.0,1200000.0,2020
SAL100790,2020-02-26,Hyundai,i10,584000.0,1198.0,Petrol,Manual,Female,Mumbai,2.0,1168000.0,2020
SAL101784,2021-10-14,Kia,Carens,1921000.0,999.0,Electric,Automatic,Male,Mumbai,3.0,5763000.0,2021
SAL102939,2022-07-13,Kia,EV6,872000.0,1498.0,Electric,Manual,Female,Hyderabad,4.0,3488000.0,2022
SAL101179,2020-07-06,Kia,EV6,1720000.0,800.0,CNG,Manual,Male,Mumbai,2.0,3440000.0,2020
SAL102150,2021-10-04,Kia,Sonet,1370000.0,1198.0,Hybrid,Automatic,Male,Jaipur,5.0,6850000.0,2021
SAL101144,2023-07-07,Skoda,Superb,1387000.0,2500.0,Hybrid,Automatic,Male,Hyderabad,4.0,5548000.0,2023
SAL103240,2024-02-16,Tata,Nexon,882000.0,1498.0,Electric,Automatic,Male,Pune,5.0,4410000.0,2024
SAL102670,2020-05-01,Hyundai,i10,1174000.0,1498.0,Petrol,Automatic,Female,Bengaluru,2.0,2348000.0,2020
SAL103854,2022-02-02,Skoda,Superb,2256000.0,999.0,Hybrid,Automatic,Female,Kolkata,1.0,2256000.0,2022
SAL101972,2021-09-21,Mahindra,XUV300,1192000.0,1498.0,Diesel,Automatic,Male,Bengaluru,1.0,1192000.0,2021
SAL103768,2020-05-05,Kia,Carens,1079000.0,2200.0,Electric,Manual,Male,Kolkata,6.0,6474000.0,2020
SAL102616,2020-07-12,Tata,Harrier,804000.0,1498.0,Petrol,Automatic,Male,Lucknow,1.0,804000.0,2020
SAL103102,2023-12-22,Hyundai,Venue,1497000.0,2200.0,Petrol,Manual,Male,Bengaluru,4.0,5988000.0,2023
SAL103203,2022-09-25,Mahindra,Scorpio,2246000.0,1197.0,Petrol,Manual,Male,Lucknow,6.0,13476000.0,2022
SAL101015,2023-01-27,Skoda,Rapid,2836000.0,1197.0,Petrol,Automatic,Male,Chennai,6.0,17016000.0,2023
SAL102013,2022-05-01,Maruti Suzuki,Swift,425000.0,800.0,Petrol,Automatic,Male,Bengaluru,2.0,850000.0,2022
SAL103570,2024-12-11,Honda,City,1045000.0,1498.0,Petrol,Automatic,Male,Ahmedabad,5.0,5225000.0,2024
SAL101952,2024-03-24,Hyundai,Creta,1118000.0,800.0,Diesel,Manual,Male,Delhi,2.0,2236000.0,2024
SAL100421,2022-10-13,Toyota,Urban Cruiser,2911000.0,1497.0,Petrol,Manual,Male,Bengaluru,2.0,5822000.0,2022
SAL103485,2022-04-30,Tata,Nexon,1130000.0,1197.0,Petrol,Manual,Male,Bengaluru,2.0,2260000.0,2022
SAL101487,2020-02-25,Hyundai,Santro,1235000.0,1498.0,CNG,Manual,Male,Ahmedabad,6.0,7410000.0,2020
SAL100610,2024-10-31,Honda,Amaze,743000.0,1998.0,Diesel,Manual,Male,Bengaluru,6.0,4458000.0,2024
SAL102085,2022-09-28,Hyundai,Venue,997000.0,1198.0,CNG,Automatic,Male,Lucknow,4.0,3988000.0,2022
SAL100474,2025-06-04,Renault,Triber,775000.0,1497.0,Electric,Manual,Female,Hyderabad,6.0,4650000.0,2025
SAL101923,2021-08-19,Renault,Duster,620000.0,1198.0,CNG,Manual,Male,Chennai,2.0,1240000.0,2021
SAL103886,2024-02-20,Maruti Suzuki,Dzire,1125000.0,800.0,Diesel,Automatic,Male,Chennai,2.0,2250000.0,2024
SAL101579,2021-12-11,Kia,EV6,1729000.0,999.0,Diesel,Automatic,Male,Chennai,5.0,8645000.0,2021
SAL101499,2024-04-28,Renault,Triber,1077000.0,1998.0,Hybrid,Automatic,Female,Hyderabad,6.0,6462000.0,2024
SAL101139,2023-03-06,Mahindra,Thar,1766000.0,2500.0,Diesel,Automatic,Male,Delhi,6.0,10596000.0,2023
SAL102230,2025-08-25,Mahindra,Thar,2038000.0,2500.0,Hybrid,Manual,Male,Ahmedabad,4.0,8152000.0,2025
SAL102932,2021-08-26,Toyota,Urban Cruiser,920000.0,800.0,Diesel,Automatic,Male,Pune,5.0,4600000.0,2021
SAL103013,2023-08-01,Skoda,Kushaq,1577000.0,1498.0,Electric,Manual,Male,Kolkata,3.0,4731000.0,2023
SAL101927,2022-03-07,Maruti Suzuki,Baleno,733000.0,800.0,Petrol,Cvt,Female,Pune,6.0,4398000.0,2022
SAL101457,2024-04-05,Kia,Seltos,1950000.0,1197.0,Hybrid,Manual,Male,Chennai,3.0,5850000.0,2024
SAL100769,2022-12-14,Honda,WR-V,1603000.0,1497.0,Petrol,Manual,Male,Ahmedabad,2.0,3206000.0,2022
SAL101990,2024-05-07,Tata,Nano,1372000.0,999.0,Petrol,Manual,Male,Lucknow,1.0,1372000.0,2024
SAL103445,2025-06-27,Tata,Nano,1209000.0,2500.0,Diesel,Manual,Male,Hyderabad,3.0,3627000.0,2025
SAL103654,2020-02-14,Maruti Suzuki,Dzire,327000.0,1197.0,Hybrid,Cvt,Male,Jaipur,-1.0,-327000.0,2020
SAL101133,2024-10-30,Renault,Kwid,498000.0,1498.0,Petrol,Manual,Female,Hyderabad,6.0,2988000.0,2024
SAL100004,2021-05-26,Maruti Suzuki,Celerio,440000.0,1998.0,Petrol,Manual,Male,Pune,5.0,2200000.0,2021
SAL100249,2025-06-21,MG,ZS EV,3133000.0,800.0,Petrol,Manual,Male,Jaipur,6.0,18798000.0,2025
3255,2022-07-02,Skoda,Kushaq,1114000.0,2200.0,Petrol,Automatic,Female,Delhi,4.0,4456000.0,2022
SAL100101,2021-02-15,Hyundai,Verna,1164000.0,2200.0,Petrol,Manual,Male,Pune,1.0,1164000.0,2021
SAL100609,2024-08-20,Skoda,Superb,2319000.0,1198.0,Diesel,Manual,Female,Hyderabad,1.0,2319000.0,2024
SAL101154,2025-05-21,Skoda,Octavia,2161000.0,1497.0,Petrol,Manual,Male,Pune,6.0,12966000.0,2025
SAL101488,2021-05-14,Honda,City,1127000.0,800.0,Diesel,Manual,Female,Delhi,2.0,2254000.0,2021
SAL102319,2022-07-25,Maruti Suzuki,Baleno,670000.0,800.0,Petrol,Manual,Male,Ahmedabad,6.0,4020000.0,2022
SAL100734,2025-08-21,Kia,Carens,1410000.0,1498.0,Petrol,Manual,Female,Chennai,4.0,5640000.0,2025
SAL102801,2024-07-31,Mahindra,Thar,2334000.0,2500.0,Petrol,Automatic,Male,Chennai,6.0,14004000.0,2024
SAL100467,2021-01-29,Toyota,Fortuner,3132000.0,1197.0,Petrol,Manual,Male,Jaipur,5.0,15660000.0,2021
SAL103185,2024-03-20,Skoda,Kushaq,1978000.0,1498.0,Electric,Manual,Male,Ahmedabad,6.0,11868000.0,2024
SAL101110,2024-11-19,Hyundai,i20,1379000.0,1198.0,Petrol,Manual,Female,Pune,5.0,6895000.0,2024
SAL102017,2020-10-17,Kia,Sonet,2330000.0,800.0,Diesel,Cvt,Male,Delhi,4.0,9320000.0,2020
SAL102836,2021-08-21,Hyundai,Creta,1592000.0,1198.0,Diesel,Manual,Male,Delhi,2.0,3184000.0,2021
SAL103113,2025-07-11,Kia,Seltos,955000.0,1197.0,Diesel,Automatic,Female,Ahmedabad,3.0,2865000.0,2025
SAL100756,2021-10-08,MG,Hector,2550000.0,1198.0,Petrol,Automatic,Female,Bengaluru,5.0,12750000.0,2021
SAL100284,2021-07-28,Tata,Altroz,1110000.0,1197.0,Petrol,Manual,Male,Pune,1.0,1110000.0,2021
